sample_id,prompt,original_text,human_text,attacked_text,z_score_original,z_score_attacked,is_watermarked_original,is_watermarked_attacked,num_tokens,generation_time,detection_time_original,detection_time_attacked
88,"And now we're adrift in an ocean of sadness. ""Waterworld"" is not a myth. I've seen it! And, accordin"," the world.

The sci-fi classic starring Tom Cruise and Robin Williams was once a commercial success. The late Tom Cruise even earned a box office record for a film in 1995. It also won a pair of nomi","Oxford United Women have signed midfielder Lauren Haynes from Aston Villa ahead of the WSL 2 season.
Former Bristol Academy player Haynes made 15 appearances for Villa last season in their second-tier",Oxford United Women have signed midfielder Lauren Haynes from Aston Villa ahead of the WSL 2 season. Former Bristol Academy player Haynes made 15 appearances for Villa last season in their second-tier,7.302967433402215,2.745625891934577,True,False,120,3.075042724609375,0.00054168701171875,0.0004687309265136719
89,"Libya closed the only functioning airport in the capital Tripoli after it came under rocket fire, th"," Tuesday, airport authorities said on Twitter.

The attack was later claimed by al-Qaeda offshoot al-Qaida in the Islamic Maghreb.

The attack on Mitiga comes a month after an attack that targeted a p","Los Angeles ABC O&O KABC-TV has launched a Tumblr page.
“We’ll give you some insight to the newsroom and give you the latest Southern California news, and turn to ABC7 for breaking news and weather fo","Tuesday, airport authorities said on Twitter. The attack was later claimed by al-Qaeda offshoot al-Qaida in the Islamic Maghreb. The attack on Mitiga comes a month after an attack Southern California ",5.294651389216606,2.0,True,False,120,2.9722516536712646,0.0005102157592773438,0.00042939186096191406
90,"Tirupati Railway station is situated in Tirupati, Andhra Pradesh. Station code of Tirupati is TPTY. "," Express and Pernem Express. It is a well-stocked station with the facility of Automatic Train Control System and Train Control System.

Gopala Krishna

The Tirupati Railway station serves several imp","Fueled by her zeal for the ancient art of glassblowing, artisan Leigh Taylor Wyatt creates distinct glass works while simultaneously encouraging members of the community to take part in her time honor","Fueled by her zeal for the ancient art of glassblowing, artisan Leigh Taylor Wyatt creates distinct glass works while simultaneously encouraging members of the community to take part in her time honor",6.207522318391883,2.008316044185609,True,False,120,3.1145102977752686,0.0005104541778564453,0.0005297660827636719
91,"Genetically engineered food was once a concern of vegetarians, environmentalists and ethically conce"," present.

After a decade that saw several genetically engineered foods introduced into grocery stores, restaurants and supermarkets in California, supporters of Proposition 37, which sought to ban th","The Court of Appeal yesterday upheld convictions levied against a former top aide of Senate President Chea Sim.
He was sentenced last year to a total of 36 years in prison by the Phnom Penh Municipal ",The Court of Appeal yesterday upheld convictions levied against a former top aide of Senate President Chea Sim. He was sentenced last year to a total of 36 years in prison by the Phnom Penh Municipal ,6.572670690061993,1.2199885626608373,True,False,120,3.033775806427002,0.0005450248718261719,0.0006306171417236328
92,"Spare a thought for the good folk of Burslem in Stoke-on-Trent. Last year, the former Potteries hots"," town’s inhabitants vanished in less than a year. At least 17 families have now settled there, and they are now being hunted down and murdered with alarming regularity. And now, with a new community c","Proposals to use lie detectors to search for spies and to impose the death penalty for espionage would violate fundamental constitutional liberties, said Morton Halperin, Washington director of the Am","town’s inhabitants vanished in less than a year. At least 17 families have now settled there, and they are now being hunted down and murdered with alarming regularity. And now, with a new community co",8.033264176742437,1.8198699419201876,True,False,120,3.1312434673309326,0.0005395412445068359,0.000484466552734375
93,DAVID LE/Staff photo. 3/14/15. Danvers senior guard Vinny Clifford (21) drives hard to the hoop afte," 57-54 win over Marlboro in the final on Monday, 3/15. Danvers won the first state title in program history.

The Marlboro Patriots never looked like competing in Monday's Division 2 State Championshi","Labyrinths of Memory (Matahat El-Zakirah) play will be performed several times over three days at Osiris art space, the same location that hosted the play in December 2015.
Directed by Nora Amin, the ","Labyrinths of Memory (Matahat El-Zakirah) play will be performed several times over three days at Osiris art space, the same location that hosted the play in December 2015. Directed by Nora Amin, the ",6.207522318391883,1.3154994953080326,True,False,120,3.1597065925598145,0.0006616115570068359,0.0006570816040039062
94,The Anchorage Police Department is investigating the deaths of two people found dead on a bicycle pa," of Park Avenue and Alaskan Way East on the 400 block of Park Avenue. The bodies were identified as 24-year-old Kylee Krum, and 30-year-old Joshua Brunk. There have been a total of 11 reported homicid",The stock of State-owned manganese-ore mining company MOIL is down by about 12 per cent in the last month. This seems to be largely on account of lower-than-estimated sales volumes and realisations in,The stock of State-owned manganese-ore mining company MOIL is down by about 12 per cent in the last month. This seems to be largely on account of lower-than-estimated sales volumes and realisations in,5.8423739467217715,-1.096908636190696,True,False,120,2.9604737758636475,0.0005614757537841797,0.0006289482116699219
95,ABERDEEN are expected to appoint Derek McInnes as their new manager. Express Sport understands the f," on a six-month deal, in Aberdeen within 48 hours.

The club have made an official approach and are working through formalities with McInnes and representatives for Aberdeen. He will start work in Sco","This dashcam video shows what can go wrong if you’re lazy and you don’t clear that huge block of snow and ice off of the roof of your car—it can fly off and crush the car behind you.
The poor Saab dri","on a six-month deal, in Aberdeen within 48 hours. The club have made an official approach and are working through formalities with McInnes and representatives for Aberdeen. He will start your car—it c",8.580986734247602,3.0545207623093087,True,False,120,3.0242576599121094,0.0005066394805908203,0.0004687309265136719
96,"ENUMCLAW, Wash., Feb. 11, 2019 /Christian Newswire/ -- Ever been down in life? Really down? S. Todd "," He was there when people were down in Jesus. He was there for generations. He was down with The Gospel.

As a counselor and trainer, Townsend shares in-depth strategies for moving through life with h","San Francisco, as everyone who lives there knows, is a city desperate for more space. But making due with a small lot can sometimes lead to amazing things—like this 1,900-square-foot home designed by ","He was there when people were down in Jesus. He was there for generations. He was down with The Gospel. As a counselor and trainer, Townsend shares in-depth strategies for foot concrete garage, perche",7.6085975253341545,2.7933040956366777,True,False,119,2.9863038063049316,0.0007114410400390625,0.0005924701690673828
97,"Photo Description: F18 Bomb Run at Rocky Mountain Air Show. Great shot, but the other person is righ"," would've shot up in flight. The pilots are in a T-50, which are a replacement for T-45, which are a replacement for the T-34.
I like planes but I hate helicopters.  The T45/T52 are a better aircraft.","Over the Cool & Dre production, Joey Crack references his 2002 hit “What’s Luv?” and raps about Donald Trump and Kanye West (“What’s Trump without a little of Kanye?”).
Breezy provides the radio-ready","Over the Cool & Dre production, Joey Crack references his 2002 hit “What’s Luv?” and raps about Donald Trump and Kanye West (“What’s Trump without a little of Kanye?”). Breezy I hate helicopters. The ",8.033264176742437,1.5085060660073935,True,False,120,3.0619590282440186,0.00048351287841796875,0.0004725456237792969
98,"OMAHA, Neb. (WOWT) - The man who crashed his car through a Crane Coffee store in October of 2017 was"," women and a 5-year-old boy.
The court was shown a video Monday.
The man was driving on North 25th Ave. and looked down on a sign for a nearby Kinko's. The court also saw a Facebook page that appeared","The robbers, precise as they were about meeting the two Brinks security guards on the 11th floor of the north tower of the World Trade Center at 8:30 A.M., were a little fuzzier about their exit from ","The robbers, precise as they were about meeting the two Brinks security guards on the 11th floor of the north tower of the World Trade Center at 8:30 A.M., were a little fuzzier about their exit from ",7.850689990907381,2.147501968772637,True,False,120,3.0704965591430664,0.0005283355712890625,0.0006229877471923828
99,"Facebook was lucky, it knew its enemy (Instagram) because it followed the old saying “keep your enem"," other, saw each other at parties, attended classes together and worked together with their families. Instagram, on the other hand, is a bit younger and they both came into the Facebook world a bit in","Someone taped a Kim Kardashian selfie to a treadmill in Bushwick. We&apos;re not sure why.
RELATED: How Did This Jonas Bro Get So Ripped?","Someone taped a Kim Kardashian selfie to a in sync with each other. Instagram was not looking for any fight. But Facebook, as much as any competitor, made sure that Instagram will never lose that spec",6.207522318391883,4.106050306901635,True,True,120,3.0413317680358887,0.0004971027374267578,0.000335693359375
100,"Friends of Buford Pk & Mt Pisgah is located at 338 W 11th Ave Ste 100, Eugene, OR. This location is "," Our phone number is (503) 224-6100. We are open Monday through Friday 9 am - 4 pm and Saturdays 10 am - 3 pm. You can also find us online.

Buford Pk & Mt Pisgah was opened in November 2003. It was n","MTS has flicked the switch on 4G LTE wireless service at Grand Beach and Victoria Beach.
Two of six communities that are receiving the service in 2013, vacationers will now have access to faster downl","MTS has flicked the switch on 4G LTE wireless service at Grand Beach and Victoria Beach. Two of six communities that are receiving the service in 2013, vacationers will now have access to faster downl",5.659799760886717,2.928276481073176,True,False,120,3.0675857067108154,0.0006201267242431641,0.0005624294281005859
101,"Don’t say we’re not helpful: Get ready to click your way to satisfaction at 11 this morning, when ti"," on Dec. 31. For today’s show, there are more than 4,200 tickets available, which are on sale now, but will be progressively allocated in descending order.

Advertisement

On the site, you may also ha","Although the question of European nationals in the UK has been addressed, the fate of UK nationals working in the EEA still remains unknown. It's a pressing topic for EU and UK businesses, writes Robe","Although the question of European nationals in the UK has been addressed, the fate of UK nationals working in the EEA still remains unknown. It's a pressing topic for EU and UK businesses, writes Robe",6.572670690061993,0.6488856845230502,True,False,120,3.0450692176818848,0.0005533695220947266,0.0006203651428222656
102,"Will deliver nine Phalanx systems for installation aboard ROK warships. Raytheon (NYSE:RTN), one of "," trouble.

According to a company statement, Raytheon will deliver nine Raytheon Phalanx Integrated Combat Systems, the first wave, in late August and will deliver a second wave in the next couple of ","A martyr with his brothers Narcissus and Marcellus at Tomi, in Pontus along the southern Black Sea. They are listed as soldiers in the armies of co-Emperor Licinius Licinianus. Argeus and Narcissus we","A martyr with his brothers Narcissus and Marcellus at Tomi, in Pontus along the southern Black Sea. They are listed as soldiers in the armies of co-Emperor Licinius Licinianus. Argeus and Narcissus we",5.8423739467217715,2.799769575772148,True,False,120,3.082509994506836,0.0005042552947998047,0.00041222572326660156
103,"Fiscal Year Gross Domestic Product, Current Prices for Ireland is EUR 214.623 Billions. Gross domest"," any previous year. Current prices for Ireland are based on average current prices during the fiscal year. Actual price levels in fiscal year are estimated on average over any previous fiscal year.

S","From the moment the first model walked down the runway at Calvin Klein Collection’s resort show Thursday morning in a printed, double-breasted angora cotton belted coat, followed by two other models i","any previous year. Current prices for Ireland are based on average current prices during the fiscal year. Actual price levels in fiscal year are estimated on average over any previous printed looks, i",7.48554161923727,1.4729193886373175,True,False,120,3.0055627822875977,0.000499725341796875,0.0005123615264892578
104,"Fledgling vintage shop owner Lily Allen recently unveiled the first sketches of an 18-piece, vintage"," singer, who launched the brand in February, recently opened up on Instagram to show off her latest collection.

The first collection, which spans both summer and fall, consists of a mix of embellishe","Regulator warns Global-GMG radio deal may hit competition | City A.M.
GLOBAL Radio’s £70m deal to buy GMG Radio was yesterday cleared by the Competition Commission, but the regulator warned that the t","Regulator warns Global-GMG radio deal may hit competition | City A.M. GLOBAL Radio’s £70m deal to buy GMG Radio was yesterday cleared by the Competition Commission, but the regulator warned that the t",5.659799760886717,1.5461980716652028,True,False,120,3.056338310241699,0.0005137920379638672,0.0005698204040527344
105,"The previous administration a) tortured detainees, making it harder to prosecute dangerous terrorist"," terrorists until after they acted.  I'd take Clinton over Bush any day.
Haven't read much into these records and I'm pretty anti Trump. But if anyone needs a break today, I recommend reading up on Cl","(c)2006 Gravity Corp. & Lee Myoungjin(studio DTDS). All Rights Reserved.
(c)2006 GungHo Online Entertainment, Inc. All Rights Reserved.","(c)2006 Gravity Corp. & Lee Myoungjin(studio recommend reading up on Clinton's ""black site"" techniques and/or reading up on Bush. And I know Bush was a war criminal. And if I weren't banned for anti t",8.033264176742437,4.25,True,True,120,3.005255699157715,0.000514984130859375,0.0003428459167480469
106,"Linden, Sandi (Clay) Titus of Stockton, Steven (Liz) Kamita of Stockton, Stacy (Jim) Lorenzen of Ros"," 9 great great grandchildren. She was preceded in death by her husband, Gerald ""Jerry"" Sandi in 2005, 3 sisters and 1 brother, and her brother and sisters in law.
In lieu of flowers, please make a mem","P&O Ferries is using software from Compuware to help it identify performance bottlenecks in its core systems.
Previously, P&O had no visibility of its systems, so if a problem occurred the team could ","9 great great grandchildren. She was preceded in death by her husband, Gerald ""Jerry"" Sandi in 2005, 3 sisters and 1 brother, and her its systems, so if a problem occurred the team could not easily id",3.5118845842842465,0.21081851067789195,False,False,111,2.9818356037139893,0.00048828125,0.00039958953857421875
107,Historic Downtown Woodbury-Right in the middle of Historic Downtown Woodbury. Two Story Commercial p,".5 baths, kitchen, pantry and spacious family room. Large rear porch and huge deck off kitchen. Property consists of one additional, unused and unutilized basement room. Property also offers a unique ","Find useful information for MIP current students below.
The MIP Student Association (IPSA) is an entirely student-run group comprised of first and second-year MIP students.
The Stanford International ",".5 baths, kitchen, pantry and spacious family room. Large rear porch and huge deck off kitchen. Property consists of one additional, unused and unutilized basement room. Property also offers a unique ",4.016632088371218,4.345991308026076,True,True,120,3.0354838371276855,0.0005371570587158203,0.00042057037353515625
108,Charley is pretending that the floor is a sheer wall and that he is a mountain climber climbing up i," shirt off in a strange bed that may or may not be a bed. He may or may not have sex with strange men. It may or may not be a man who isn't even in a t-shirt. The main character.

In an alternate vers","Police have arrested a suspect in the murder of a man found dead this week in Manchester, New Hampshire.
New Hampshire Attorney General confirms that 34-year-old Jordan Gamache was charged Friday with",shirt off in a strange bed that may or may not be a bed. He may or may not have sex with strange men. It may or may not be a man charged Friday with second degree murder in the shooting death of 39-ye,7.48554161923727,1.2018504251546631,True,False,120,2.986903190612793,0.0006411075592041016,0.0004947185516357422
109,CASCADE TOWNSHIP — Testing of private drinking wells near an airport southeast of Grand Rapids has f," foam, and a second well that may show elevated levels of heavy metals.

The well in Cascade Township, west of the airport, had levels of chemicals higher than recommended by the Environmental Protect","Aren't we supposed to be over this sort of thing?
Am I attractive? Well, that partly depends on your race — or so says an analysis of the preferences of users logged into a popular Facebook dating app","Aren't we supposed to be over this sort of thing? Am I attractive? Well, that partly depends on your race — Agency. The second well also had elevated levels, according to a report issued today by a co",4.929503017546495,1.7056057308448833,True,False,120,3.0211076736450195,0.0005600452423095703,0.00040078163146972656
110,Signal Hill police said a man tried to kidnap a 16-year-old girl as she walked home from school near," man as a 30-50 year old Latino man.

The girl was walking home from school and approached by a man in a red truck. The man asked for directions and began talking to the teenager.

As the victim began","You've gotta watch this impressive Super Mario Bros. playthrough by speedrunner ""Blubbler."" Blubbler beats the game in a bewildering 4:57.69.
Previously, the world record for an ""any percentage"" compl","You've gotta watch this impressive Super Mario Bros. playthrough by speedrunner ""Blubbler."" Blubbler beats the game in a bewildering 4:57.69. Previously, the world record for an ""any percentage"" compl",5.8423739467217715,1.1211526391279039,True,False,120,3.004580020904541,0.0005340576171875,0.0006449222564697266
111,"Demi Lovato debuted a brand new hair cut right in time for spring. Lovato's hairstyle, Amber Maynard"," cutting my hair for the past couple years & I thought if I do something nice for someone in return, I will have a bigger meaning behind my cut!"" Bolt wrote on Instagram. This content is imported from","Family and friends of Capt. Elizabeth Hagner, the officer in charge of the Female Engagement Team, Regional Command Southwest, pose for a shot during the Relay for Life in Towson, Md., June 17. After ","Family and friends of Capt. Elizabeth Hagner, the officer in charge of the Female Engagement Team, Regional Command Southwest, pose for a shot during the Relay for Life content is imported from Instag",4.929503017546495,2.455762454059682,True,False,120,3.0785329341888428,0.0004916191101074219,0.0005507469177246094
112,"Joy'siah Austin, 3, of Elizabeth City, sits for a free eye exam by Edenton Lions Club member John Gu"," EACH, which gave over 300 free eye exams to low income citizens in a partnership with The United Way and the Lions Club. less

Joy'siah Austin, 3, of Elizabeth City, sits for a free eye exam by Edent","We missed this one on Friday… Universal has released a new trailer for The Mummy: Tomb of the Dragon Emperor on the Papa John’s Pizza website. When a movie trailer is released on a Pizza website, that","EACH, which gave over 300 free eye exams to low income citizens in a partnership with The United Way and the Lions Club. less Joy'siah Austin, 3, of Elizabeth about the quality of the film. Too bad yo",3.866413395172958,1.7025130615174973,False,False,118,3.0503859519958496,0.0006625652313232422,0.00054168701171875
113,"After eight years, the Russian River Brewing Company’s much-ballyhooed Pliny the Elder has lost its "," that spot.

As voted on in the National Beer Awards, Comstock made a clear-cut victory over Pliny, a Russian style ale. That is, until Pliny was put on hold for eight years for an aging program, whic","A New York Times reporter appeared as a guest on MSNBC Thursday but unfortunately spent quite a bit of time battling with her hair against the wind.
Julie Hirschfeld Davis was on the show to talk abou","that spot. As voted on in the National Beer Awards, Comstock made a clear-cut victory over Pliny, a Russian style ale. That is, until Pliny was put on hold order on religious liberty but had to deal w",7.6681158050723255,1.1272429603813559,True,False,120,3.164736747741699,0.0005128383636474609,0.0005393028259277344
114,Team New Zealand will have to wait until Friday at the earliest to win the America's Cup. The New Ze," of weather. It will now start at 7:30 p.m. Pacific.

The first race on the America's Cup schedule sailed in good weather conditions. The first day was marred by several incidents that forced a break ","CANTON The deadline to apply for the Stark County Mental Health & Addiction Recovery Workforce Development Scholarship is Friday.
The scholarship is offered to an individual in the workforce to extend",CANTON The deadline to apply for the Stark County Mental Health & Addiction Recovery Workforce Development Scholarship is Friday. The scholarship is offered to an individual in the workforce to extend,6.7552448758970485,2.5018511664883785,True,False,120,2.9723703861236572,0.0004961490631103516,0.0004947185516357422
115,UB Medicine is published by the Jacobs School of Medicine and Biomedical Sciences to inform its alum," patient care. The magazine contains comprehensive coverage of UB Medicine and is updated quarterly with fresh content and photos.

Websites, including this, have adopted various advertising and profi","A little over 5 acres of land in a prime area of Western North Carolina. Upon arrival to the home site, you'll pass gorgeous mountain views, a babbling creek and pasture land. This property has a stor","A little over 5 acres of land in a prime area of Western North Carolina. Upon arrival to the home site, you'll pass gorgeous mountain views, a babbling creek and pasture land. This property has a stor",2.9211869733608857,0.21081851067789195,False,False,120,2.986786127090454,0.00052642822265625,0.0004138946533203125
116,ICE is a terrorist organization trying to stop musicians from sounding off against immigration polic," Johnson.

The Black Panther member issued a series of tweets Monday, sharing claims that ICE agents tried to detain him during a stop in Georgia for an expired license plate. The post claims the cops","MANCHESTER UNITED stars Ryan Giggs, Darren Fletcher and Chris Smalling followed up their Champions League loss to Olympiakos in midweek with another humiliating defeat... to Super League trio Kevin Si","MANCHESTER UNITED stars Ryan Giggs, Darren Fletcher and Chris Smalling followed up their Champions League loss to Olympiakos in midweek with another humiliating defeat... to Super League trio Kevin Si",5.8423739467217715,0.6689647316224497,True,False,120,2.9886229038238525,0.0007178783416748047,0.00070953369140625
117,"CHANDIGARH: A host of international exhibitors, including people from Australia, Germany, China, Jap"," October 19.The 10-day International AgriTech Expo will be organised at the Indian International Trade Fair Centre here. Over 100 companies and international bodies will participate, said a press rele","This free, weekly program shows students in kindergarten through 5th grade how to make unique items from upcycled materials.
FORT PIERCE — Beat the summer heat at the Lakewood Park Branch Library’s Ma","October 19.The 10-day International AgriTech Expo will be organised at the Indian International Trade Fair Centre here. Over 100 companies and international bodies will participate, through July 27 (e",4.818181818181818,4.18157256698338,True,True,121,3.0782999992370605,0.0005221366882324219,0.0006299018859863281
118,"Co-pilot lands plane! Oh my! Willie Wilson supporters lash out, but should they? Will the Lucas Muse"," Will the new parking structure for LucasArts, which will cost taxpayers around $4.8 million, help pay for a Lucas Museum addition? It all makes for an intriguing debate.

I'll admit that in looking a","If you're a regular commuter or tourist in New York City, here's some exciting news: Earlier this week, MTA officials discovered that three N trains were infested with bedbugs.
The New York Daily News","If you're a regular commuter or tourist in New York City, here's some exciting news: Earlier this week, MTA officials discovered that three N trains were infested with bedbugs. The New York Daily News",7.48554161923727,1.4729193886373175,True,False,120,2.9656124114990234,0.0005092620849609375,0.0004863739013671875
119,TOTTENHAM could be about to see another defender leave the club. Vlad Chiriches is edging closer to ," the midfielder is expected to complete a medical today ahead of a move.

Roma and Lazio are leading the way for Chiriches and a fee believed to be £16million is being mooted.

According to journalist","You long for someone to return your affection, but it just isn't happening. Instead of going into an emotional tailspin, do something nice for yourself. Plan a holiday, play your favourite sport or go","You long for someone to return your affection, but it just isn't happening. Instead of going into an emotional tailspin, do something nice for yourself. Plan a holiday, £16million is being mooted. Acc",5.11207720338155,2.8867513459481287,True,False,120,3.079552173614502,0.00048065185546875,0.00045871734619140625
120,"From left are club members Esther Bornert, Jan Cleveland (club president), Liz Garrett, Lennie Upchu"," Women make up more than half of the Eldorado Garden Study Club. At the club’s meeting in October, women also represent a majority in the membership, which now stands at 62. The first meeting was atte","Latter & Blum Insurance Services, Inc.
What the community has to say about Latter & Blum Insurance Services, Inc.
Latter & Blum Inc. Realtors offers residential and commercial realty services in Slide","Latter & Blum Insurance Services, Inc. What the community has to say about Latter & Blum The first meeting was attended by women only. This past year, women received grants for plants for gardens with",5.11207720338155,2.87121967794601,True,False,120,3.1119441986083984,0.0005013942718505859,0.0003781318664550781
121,As of 1 p.m. Monday (Feb 29) the Department of Health reported no additional confirmed cases since y," pandemic stands at 456.

There have been 761 recoveries.

There are now 65 individuals hospitalized with confirmed cases.

The breakdown for the number of recoveries and hospitalized remains unchange",The family of a 3-year-old girl who died in October after falling into a grease trap outside an ice cream shop in Auburn joined Gov. Kay Ivey today for a ceremonial signing of a bill intended to preve,The family of a 3-year-old girl who died in October after falling into a grease trap outside an ice cream shop in Auburn joined Gov. Kay Ivey today for a ceremonial signing of a bill intended to preve,7.48554161923727,2.9819972656438996,True,False,120,2.9744887351989746,0.0005154609680175781,0.0005190372467041016
122,Everton manager David Moyes believes Everton are a big enough club to keep hold of 18-year-old midfi," Manchester City and Moyes, whose side are eight points adrift in the Premier League table, hopes Rodwell will remain in blue. He said:

We are working very hard with Rodwell. He will have a couple of","Yet more members of law enforcement have made the acquaintance of Lindsay Lohan.
Lohan was arrested Wednesday morning in New York City after allegedly clipping a pedestrian with her Porsche and leavin",Yet more members of law enforcement have made the acquaintance of Lindsay Lohan. Lohan was arrested Wednesday morning in New York City after allegedly clipping a pedestrian with her Porsche and leavin,7.302967433402215,4.351444005737053,True,True,120,3.05438232421875,0.0004923343658447266,0.0005548000335693359
123,"Move over, Samoa. There’s a new Girl Scout cookie in town. Girl Scouts of the USA have announced a n"," to USA Girl Scouts, Chocolate Chip cookies have a history in Girl Scouts, and that history continues with a cookie that’s sure to make its fans swoon.

The Girl Scouts are touting that Choco Chip coo","Kissinger, echoing the recommendations of the Iraq Study Group, also called for diplomatic talks with countries that neighbor Iraq, including Iran and Syria. He was joined in that sentiment by Madelei","to USA Girl Scouts, Chocolate Chip cookies have a history in Girl Scouts, and that history continues with a cookie that’s sure to make its fans swoon. The Girl Scouts are touting that Iraq, including ",8.398412548412548,3.3362306249131963,True,False,120,3.04396653175354,0.0005171298980712891,0.0004048347473144531
124,"Poilane in london with dinesen douglas flooring and tables shop. Interior design london, bar design,",". Furniture london, wall coverings london. Furniture london, wall coverings. Wall coverings london, london wall coverings, london wall coverings, london wall.

London wall coverings london wall covers","Today was a good day. A package from San Francisco artist Doctor Popular arrived in the mail. Inside were eight tiny publications, what he calls the Mini-Comics Mixtape.
He writes, ""All 8 comics were ","Today was a good day. A package from San Francisco artist Doctor Popular arrived in the mail. Inside were eight tiny publications, what he calls the Mini-Comics Mixtape. He writes, ""All wall coverings",9.02163125540357,2.37346441585572,True,False,118,3.2102560997009277,0.0005774497985839844,0.0005025863647460938
125,"How to cook a turkey, kid style. How do you cook a turkey? The Mason Valley News turned to first-gra"," might save Thanksgiving. The students, learning through a collaborative program with the Northern Yerington Volunteer Fire & Rescue, also created Thanksgiving cards for Santa. The cards are being sen",CHICAGO — Newly released U.S. Census Bureau figures show the percentage of Illinois children with health insurance grew between 2008 and 2009. But about 5 percent of Illinois children were still unins,"might save Thanksgiving. The students, learning through a collaborative program with the Northern Yerington Volunteer Fire & Rescue, also created Thanksgiving cards for Santa. The cards are being sent",7.12039324756716,2.1204723241999273,True,False,120,3.0216755867004395,0.0005495548248291016,0.000568389892578125
126,Rare diseases present a unique challenge to Cure Hunters. Lack of awareness amongst physicians can m," often present a variety of complications, making the disease much more complicated. For families affected by these rare diseases, there are often additional costs associated, in addition to seeking o","An Atlanta librarian who appeared on “Jeopardy!” Wednesday was unable to beat a Colorado music teacher on a five-day winning streak.
Jordan Moore, a Cincinnati native, works at the Atlanta University ","often present a variety of complications, making the disease much more complicated. For families affected by these rare diseases, there are often additional costs associated, in addition to seeking ac",6.390096504226938,1.59111456835146,True,False,120,2.988567352294922,0.0005371570587158203,0.0006084442138671875
127,"Nagoya (Japan), Apr 11 (ANI): Rinnai Corporation will mark its 100th anniversary next year. Since it"," include water purification systems and other household products.

The company now employs 30,000 people. Last year, Rinnai spent 11 billion yen ($108.2 million) on R&D. The company produces a total o","Mukesh Ambani plans to sell Reliance Gas Transportation Infrastructure Ltd (RGTIL), a company that builds pipelines to carry natural gas across the country. Bankers have been sounded to help RIL sell ","Mukesh Ambani plans to sell Reliance Gas Transportation Infrastructure Ltd (RGTIL), a company that builds pipelines to carry natural gas across the country. Bankers have been sounded to help RIL sell ",7.850689990907381,1.5434872662825794,True,False,120,3.103320837020874,0.0005476474761962891,0.0005276203155517578
128,Professional/medical/dental offices in downtown Millville for lease! Two units are available (925 sq," Unit #2 has sink/shower in each room with refrigerator and microwave in each room.

Please review any measurements provided for these photographs.

The content relating to real estate for sale in thi","Pharrell Williams married his girlfriend of 10 years, Helen Lasichanh, in Miami this weekend.
The producer/performer has enjoyed huge success in 2013 after appearing on both Daft Punk’s ‘Get Lucky’ an","Pharrell Williams married his girlfriend of 10 years, Helen Lasichanh, in Miami this weekend. The producer/performer has enjoyed huge success in 2013 after appearing on both Daft Punk’s ‘Get Lucky’ an",1.8257418583505538,1.0265298051494731,False,False,120,3.1882691383361816,0.0006952285766601562,0.0006344318389892578
129,"Donald Trump, I cannot really call you my president. Please consider taking a helicopter ride and ju"," unrest.
Trump, if you truly cared, please start doing things that do matter and do something.
I am waiting for something to actually happened. This is just Trump doing shit that doens't have any mean","Son of former D.C. mayor claimed he had been ""self-medicating""
The son of former District of Columbia mayor Marion Barry has received a nine-month suspended sentence after pleading guilty to charges o","Son of former D.C. mayor claimed he had been ""self-medicating"" The son of former District of Columbia mayor Marion Barry has received a nine-month suspended sentence after pleading guilty to charges o",7.6681158050723255,1.8207329549252094,True,False,120,2.9586310386657715,0.0004923343658447266,0.0005347728729248047
130,"Richard Coles and Suzy Klein with TV presenter Kate Humble, Nicki Chapman on why she loves dressage,"," and Suzy sit down with Kate on Horse and Hound TV in November.

After years in the background, British horse rider Sophie Willoughby made a breakthrough into the world of TV in 2003. She began hostin","star, who suffered a myocardial infarction, has been ""moved from the Intensive Care Unit, but remains hospitalized.""
""His family are firm believers in the power of prayer, and have asked that you keep","star, who suffered a myocardial infarction, has been ""moved from the Intensive Care Unit, but remains hospitalized."" ""His family are firm believers in the power of prayer, and have asked that in 2003.",7.850689990907381,3.5634832254989917,True,False,120,3.052182674407959,0.0005023479461669922,0.0004994869232177734
131,AMC’s The Killing wrestles with mourning like very few series have before. What is grief really like," that politics, and especially partisanship, may influence people’s reactions.

“It took over a year for me to get a break,” actor Meryl Streep admits. She says, in an interview in The Hollywood Repor","TRINIDAD AND TOBAGO star Kevon Carter, 30, has died of a suspected heart attack after training with his club team Defense Force FC.
The Caribbean Football Union says the 30-year-old striker, who had 2","TRINIDAD AND TOBAGO star Kevon Carter, 30, has died of a suspected heart attack after training with his club team Defense Force FC. The Caribbean Football Union says the 30-year-old striker, who had 2",6.009252125773315,1.590990257669732,True,False,117,3.02720308303833,0.0005018711090087891,0.0004773139953613281
132,Is Texans GM Rick Smith the New Matt Millen? XLog.com writer and NFL scout Jayson Braddock has label," Hall of Famer, spent a staggering eight years running football in Philadelphia. Now, with the Texans, he will have a front-office job and a large chip on his shoulder.

Smith joined the Texans in 200","Notegraphy lets users create and publish notes in beautiful formats and layouts.
If you’ve ever marveled at how artists create beautiful typography and wished you could do the same, this new web and m","Notegraphy lets users create and publish notes in beautiful formats and layouts. If you’ve ever marveled at how artists create beautiful typography and wished you could do the same, this new web and m",6.207522318391883,1.5067980128644738,True,False,120,3.1078929901123047,0.0006315708160400391,0.0006091594696044922
